,model,real_forwad_time,real_calc_loss_time,real_backward_time,real_update_time,cuda_forward_time,cuda_calc_loss_time,cuda_backward_time,cuda_update_time
43,/resnet18_32_4_8_fp16,5615700.074400518,172824.5972780298,8082444.275307842,477658.9917044718,5.967602009071751,0.19364151941855,11.441252662760053,0.504761990014046
44,/resnet18_32_8_1_fp16,4387213.273882048,176238.1582631238,7803007.5250810115,3466809.2571613737,5.174316162052513,0.1954484633584727,11.282332708120192,3.521539632839888
45,/resnet18_32_8_2_fp16,5047476.269215813,184275.76629941672,7850698.307971484,1839698.6409591704,5.583659771952008,0.2049034950181562,11.361264476170419,1.8796157299658636
46,/resnet18_32_8_3_fp16,5073065.031367466,175668.12469215813,7677473.02022035,1147440.4729747246,5.60727446970813,0.1958904203874912,11.303302182119076,1.1807363494152683
47,/resnet18_32_8_8_fp16,5746171.854698639,182349.41140635125,8188449.415554116,490847.95904082956,6.019560980657749,0.20300579743866634,11.499699513910656,0.5182485567602134
48,/resnet18_64_1_1_fp16,7865492.326246719,179827.62965879266,9271234.57847769,2574477.741207349,10.081569016011056,0.2022684052801664,19.466426292053985,2.676548577762964
49,/resnet18_64_1_2_fp16,7819290.959317585,170087.97296587928,8790792.096587926,1245899.2955380578,9.960416674613953,0.1939613981451106,19.370749560679037,1.308055325353083
50,/resnet18_64_1_3_fp16,8093630.832545931,180288.6435695538,9144474.87847769,843857.8433070866,9.963938713699502,0.20450651530283956,19.398361499791385,0.8902863538274028
51,/resnet18_64_1_8_fp16,7821661.399212599,178451.52099737534,9083892.357217848,335437.1152230971,9.979357821109101,0.20147873598524904,19.42042845878701,0.3653827358989639
52,/resnet18_64_2_1_fp16,5935324.17664042,201360.66719160104,8780352.747769028,3062642.439632546,9.426575668214813,0.22408750047638348,18.356450495131686,3.1289879005724988
53,/resnet18_64_2_2_fp16,5737020.2527559055,182446.9125984252,8538006.50472441,1458249.3173228346,9.39348641048892,0.204408558499156,18.374397244791346,1.512420426136533
54,/resnet18_64_2_3_fp16,5938992.377165355,189140.07034120735,8620506.286351707,1039993.7606299212,9.418948172772025,0.21143204617531594,18.37904742283458,1.0795606351572424
55,/resnet18_64_2_8_fp16,5874130.830708661,184978.32650918636,8792054.424671916,377000.5152230971,9.371601162557527,0.20708670650567282,18.386385025314773,0.40939623300662004
56,/resnet18_64_4_1_fp16,4097231.552493438,221172.6435695538,8274100.37191601,3191330.016535433,9.45581582800297,0.24376798720341028,18.96980781830515,3.245693331690911
57,/resnet18_64_4_2_fp16,4169079.234120735,220198.9779527559,8052195.490026247,1618032.6501312335,9.5041658713123,0.24299471269207676,19.028741721656377,1.6606784495179483
58,/resnet18_64_4_3_fp16,4309880.80839895,232894.43832020997,8325214.045406824,1079343.6790026247,9.518667014815364,0.25561688193303395,19.12951301940157,1.1138431654367937
59,/resnet18_64_4_8_fp16,4312430.012598425,224490.92099737533,8165307.3335958,407779.82913385826,9.541081313260896,0.2471002034901634,19.11400832403989,0.43380297790098143
60,/resnet18_64_8_1_fp16,3812043.934645669,202627.68057742782,8129197.456955381,2922012.519160105,9.437331469040217,0.22377016264114166,18.95980753360458,2.9921850529868457
61,/resnet18_64_8_2_fp16,4022433.0677165356,203973.94593175853,7953771.5167979,1601712.4223097113,9.479725772502228,0.22563788727942727,18.98247274263637,1.6466155940691238
62,/resnet18_64_8_3_fp16,4206232.8601049865,223047.15065616797,8134160.646981628,1057616.9097112862,9.515963458514276,0.24551981476739324,19.093641996008206,1.0920912118521067
63,/resnet18_64_8_8_fp16,4322264.995275591,219643.98530183727,8181780.737007874,379171.8645669291,9.534547180203315,0.24153522721582196,19.118490556031073,0.4052680817464479
