,model,real_forwad_time,real_calc_loss_time,real_backward_time,real_update_time,cuda_forward_time,cuda_calc_loss_time,cuda_backward_time,cuda_update_time
0,/resnet34_128_1_1_fp16,10756072.03018868,215319.57520215632,12132389.742857143,3353854.0803234503,27.445531101689507,0.2354303135825296,59.937886032968194,3.813766021805632
1,/resnet34_128_1_2_fp16,10701362.932614556,220388.23611859838,12451826.956873314,1653399.976819407,27.410342323940718,0.24130430626419355,60.01188975125953,1.8879012567053908
2,/resnet34_128_1_3_fp16,10679962.567115903,220262.6706199461,12022732.24690027,1107541.0592991915,27.448674746407974,0.24092213468490586,59.94998633700882,1.269153914593582
3,/resnet34_128_1_8_fp16,10397288.528301887,217929.78436657682,12024776.96495957,419822.930458221,27.40830056532374,0.23824062107627925,59.884592807903445,0.48626009623728433
4,/resnet34_128_2_1_fp16,6640173.299730458,240376.68355795147,12172083.65013477,4371734.338005391,28.809438095709705,0.26257266215879643,60.60505587225654,4.74032408516362
5,/resnet34_128_2_2_fp16,7440149.4393531,292294.8592991914,12619656.777358491,2179478.739083558,28.872178504923284,0.3178950556927935,60.75749642302726,2.3605613722895193
6,/resnet34_128_2_3_fp16,6839883.973584905,247173.69110512128,12272819.999460917,1434612.4080862533,28.906363615257078,0.27030155018494134,60.61347592294698,1.577500432033865
7,/resnet34_128_2_8_fp16,6632176.873315364,246975.325606469,12204339.71967655,536709.8215633424,28.97287193565677,0.27015286717774734,60.62568792255741,0.6001032450861445
8,/resnet34_128_4_1_fp16,6489385.086253369,305174.0835579515,12467519.073315363,4617032.051212938,28.97455858194603,0.32987440630914067,60.884137133575194,4.94686293383493
9,/resnet34_128_4_2_fp16,6331508.155256065,321121.1067385445,12175524.396226415,2132621.325606469,29.162557543320155,0.34775748991901984,60.92765634541884,2.319994151701704
10,/resnet34_128_4_3_fp16,6342354.748787062,275918.9530997305,12190567.461994609,1502253.628032345,29.22213810923286,0.30144414004450537,60.91961031808365,1.6321394353271574
11,/resnet34_128_4_8_fp16,6639272.454447439,300048.4819407008,11819521.443665769,612630.8921832885,29.251239381774738,0.32739422511700994,60.8364746854633,0.6636107380820735
12,/resnet34_128_8_1_fp16,6051528.109973046,308645.2064690027,12253122.649595687,4004302.779514825,28.60876037926687,0.3328840795432461,60.329607543534024,4.4265888467310575
13,/resnet34_128_8_2_fp16,6179824.206469003,264122.1547169811,11833157.765498653,2119427.3800539086,28.768541317551605,0.28773337370864144,60.18227970915021,2.3361043298802766
14,/resnet34_128_8_3_fp16,6192904.228571429,263614.63288409705,11880308.886792453,1419521.3838274933,28.8357711833121,0.2875977486572818,60.217816836621886,1.5660141211548428
15,/resnet34_128_8_8_fp16,6160010.397304582,265817.2938005391,11911895.439892184,516401.1762803235,28.842261895850662,0.2884790857646343,60.142169403322946,0.5824306889590267
16,/resnet34_256_1_1_fp16,11243844.013636364,231614.38977272727,12717416.4375,3327635.411363636,57.30508242737163,0.25327218189327555,114.95307447693564,3.7682757805694234
17,/resnet34_256_1_2_fp16,11011885.431818182,227314.20681818182,12713333.413636364,1678776.8625,57.26245007081465,0.24842989072203636,114.81515995372425,1.9010785805400123
18,/resnet34_256_1_3_fp16,11194580.1375,224805.53522727272,12695877.00909091,1133206.6306818181,57.27553965395147,0.2454136002046818,114.93518025224859,1.294421090600504
19,/resnet34_256_1_8_fp16,11394623.2625,230540.3568181818,12550301.406818181,440157.0056818182,57.301533696868205,0.25172305447472765,114.84385585351424,0.5056577815780078
20,/resnet34_256_2_1_fp16,6755049.017045454,254234.25454545455,12480752.379545454,4227174.959090909,58.387256856398146,0.27697712718932466,115.90925256555731,4.623776804046197
21,/resnet34_256_2_2_fp16,6985452.222727273,245096.39772727274,12845524.552272728,2081410.0897727273,58.377809687094256,0.2675992726179009,115.91619723059914,2.291143854603764
22,/resnet34_256_2_3_fp16,7017033.6875,282853.1068181818,12910652.517045455,1383792.7931818182,58.33974408669905,0.3075613452460278,115.92234072685241,1.5204691656251352
23,/resnet34_256_2_8_fp16,7802279.988636363,253744.79545454544,11805551.654545454,555901.4681818181,58.318804922970855,0.2760538546622477,115.71083477627147,0.6152694187169386
24,/resnet34_256_4_1_fp16,6449715.486363636,256135.95795454545,12395579.681818182,4849552.744318182,58.64004830663855,0.2788136722096665,116.1081124305725,5.197469993883913
25,/resnet34_256_4_2_fp16,6378894.196590909,259430.9090909091,12285223.352272727,2373020.5420454545,58.79383949149739,0.28273989074778827,116.03539172952826,2.55771465964446
26,/resnet34_256_4_3_fp16,6732658.889772727,291100.2363636364,12473091.3875,1781883.8511363636,58.83127229647203,0.3158853814005852,116.13591530539773,1.8888908016008579
27,/resnet34_256_4_8_fp16,6481685.031818182,275577.3261363636,12532432.835227273,619259.1897727273,58.83713146339763,0.3008804722181098,116.16110483516346,0.6741781119206941
28,/resnet34_256_8_1_fp16,6163638.279545454,238517.39545454545,12781621.770454545,4510784.046590909,58.187070142139085,0.26089610879902136,115.21837193315679,4.923234905437989
29,/resnet34_256_8_2_fp16,6466660.620454545,275506.30568181816,12524199.497727273,2470240.9284090907,58.342285028370945,0.3000667638399384,115.25505864836953,2.653073821879331
30,/resnet34_256_8_3_fp16,6748372.75340909,293223.4102272727,12983463.532954546,1643539.3375,58.41429458964955,0.31755334562198684,115.37945025183937,1.7664592781053876
31,/resnet34_256_8_8_fp16,6680548.109090909,296639.92159090907,13320773.229545455,641190.3886363637,58.47903470559554,0.32188796289265154,115.42447407028892,0.6952487982259217
32,/resnet34_32_1_1_fp16,9090070.963318212,196966.63732987686,11239249.658327933,4818559.031497084,9.75946989788765,0.21789589299930817,17.98541843058301,5.181895550210524
33,/resnet34_32_1_2_fp16,9236109.109656513,196823.85560596242,11294771.160725858,2427695.7691510045,9.926786282428735,0.21816955000084867,18.00727106070874,2.6215220248098507
34,/resnet34_32_1_3_fp16,9446075.452883992,196896.4786779002,11493117.536746597,1631982.9325988335,10.10823447387557,0.21830794844469772,18.16896812194211,1.7648189495304962
35,/resnet34_32_1_8_fp16,9581202.313026572,186552.4837329877,11035518.532469217,614889.375631886,10.221840243175752,0.20636842724319718,17.831996498058466,0.6850506457732839
36,/resnet34_32_2_1_fp16,6161709.733765392,215110.1092676604,10319514.80648088,5012496.770317563,8.62193078444673,0.23591917238487334,18.219903783495365,5.35140046785964
37,/resnet34_32_2_2_fp16,6653385.038496436,207373.95333765392,10872125.335709656,2471106.895139339,8.794234963167973,0.22789309135772776,18.50202825179134,2.650057359532417
38,/resnet34_32_2_3_fp16,6825290.544782891,215808.43214517174,10725497.879844459,1652268.34426442,8.821678160075932,0.236269438592204,18.47450462571229,1.7751472209555799
39,/resnet34_32_2_8_fp16,7082375.279066753,214609.26869734284,10832763.6764744,639749.6864549578,8.942749458493463,0.23495765862454088,18.581284688404452,0.7025825182640653
40,/resnet34_32_4_1_fp16,6898375.058198315,231698.40168502915,11036474.925340246,5303045.660142579,8.696883797475602,0.2528781562666961,18.46737232900485,5.581556479728461
41,/resnet34_32_4_2_fp16,6945490.99235256,218393.04782890473,10686085.998833442,2424545.2824368114,8.83659687066959,0.23930173211297043,18.40483621855641,2.5934926065542823
42,/resnet34_32_4_3_fp16,6987331.6723266365,225723.76163318212,10908211.98859365,1652795.334802333,8.875749645369128,0.24694856258757455,18.573185249002275,1.7691499851078183
43,/resnet34_32_4_8_fp16,7215413.20272197,223592.23447828906,10894829.795593001,624257.9539857421,8.914959186249867,0.24449741234658834,18.563337746457627,0.6859151021010657
44,/resnet34_32_8_1_fp16,6314872.633570965,215086.3653920933,10409900.262994166,5127982.109008425,8.651580097176236,0.23644100668093482,18.281798546420855,5.436656453434863
45,/resnet34_32_8_2_fp16,7417943.382631238,241770.4518470512,11308997.654439405,2506331.9471160076,8.878742979535481,0.26319241788158615,18.65806517437226,2.6556815804591327
46,/resnet34_32_8_3_fp16,7080348.601166558,224730.21425793908,10553840.092158133,1638142.966558652,8.848462380887005,0.24546778993759538,18.34426825035723,1.757103276477278
47,/resnet34_32_8_8_fp16,7138442.364873623,217156.85586519766,10708697.923914453,622279.3432274789,8.921948071663362,0.2378702847585227,18.49411594368619,0.6849514141347294
48,/resnet34_64_1_1_fp16,10483339.76929134,215678.42335958005,11479583.969816273,3342873.362729659,15.300585336509965,0.23608624024458444,30.46725197539242,3.777319715999243
49,/resnet34_64_1_2_fp16,9793433.226509186,206367.58136482938,11968400.160104986,1659432.2540682415,15.268569759934593,0.22622360531191812,30.488605242951962,1.8914751238928462
50,/resnet34_64_1_3_fp16,9199842.166666666,208226.2091863517,11719322.514173228,1140168.5490813649,15.25266842203816,0.2290003065772726,30.425213868098623,1.287739296097631
51,/resnet34_64_1_8_fp16,10167538.568503937,205014.83543307087,11654877.002362205,424119.31653543306,15.275213789752149,0.22461935527759588,30.459602537931108,0.4893275379494145
52,/resnet34_64_2_1_fp16,6643728.895800525,276489.05354330706,11917890.126509186,3747292.1582677164,16.10620481924122,0.3020851320247325,31.911664733986843,4.127643631199214
53,/resnet34_64_2_2_fp16,6413363.032283464,246680.84514435695,11556637.206036745,1782927.8338582676,16.149062765927454,0.26989513905498924,32.028646484635324,1.9981593707170622
