,model,real_forwad_time,real_calc_loss_time,real_backward_time,real_update_time,cuda_forward_time,cuda_calc_loss_time,cuda_backward_time,cuda_update_time
0,/resnet50_128_1_1_no,8024130.417250674,274885.669541779,14485088.830727763,5531580.558490566,90.91464442744088,0.29709690110381404,174.52507241961126,5.80608715715434
1,/resnet50_128_1_2_no,8267089.107816712,298848.02749326144,14392034.300269542,3003157.321832884,91.07409282386142,0.325281604184616,174.60855739213065,3.133300801590989
2,/resnet50_128_1_3_no,8430851.979514824,325218.7514824798,14590698.109973045,2009183.9380053908,91.00518239681932,0.35191695535921985,174.63129233388565,2.09539526047893
3,/resnet50_128_1_8_no,9098138.749865228,360369.5078167116,14797863.629110511,754459.9407008087,91.16352584509836,0.38786777353511664,174.93551139317432,0.7949020633750126
4,/resnet50_128_2_1_no,8592044.264150944,386677.74555256066,14406334.419407008,5994753.0522911055,90.96377449961042,0.413086222742767,174.707009587455,6.201505291622604
5,/resnet50_128_2_2_no,8848297.829110513,388462.86091644206,14305405.089487871,3120120.5250673853,91.07224261342998,0.4172166898726132,174.7185593309428,3.2239994154625506
6,/resnet50_128_2_3_no,9071663.218867924,411083.0242587601,14682813.493261455,2224446.35148248,91.0692039489746,0.44614379316006064,174.72763040959032,2.2925328449920985
7,/resnet50_128_2_8_no,9139994.835579515,440859.6371967655,14503905.970889488,814262.9153638814,91.13086897035173,0.4743424349878676,174.81602028489434,0.8505866706923574
8,/resnet50_128_4_1_no,8555459.603234502,390625.72560646903,14484909.549326146,6121448.564420485,90.86510299518102,0.41857650855962797,174.52805429957306,6.32107026750508
9,/resnet50_128_4_2_no,8745859.350943396,389240.99568733154,14318555.521832883,3001754.591374663,91.00409242162165,0.41815805946077617,174.46744455095893,3.1075331149261314
10,/resnet50_128_4_3_no,9032259.10296496,415251.3153638814,14767494.098113207,2152925.923989218,91.06843925743412,0.4453485543435475,174.73579766615381,2.2243699590542487
11,/resnet50_128_4_8_no,9097629.081940701,431093.9973045822,14800859.592991915,829609.5331536388,91.08591036115374,0.46229587509786346,174.67043342281866,0.865689876006861
12,/resnet50_128_8_1_no,8524095.721293801,397153.6474393531,14886397.024797844,6073026.414016172,90.67827927622834,0.4257328990816749,174.24042490421922,6.280463746680082
13,/resnet50_128_8_2_no,8664942.218328841,381079.79676549864,14352376.555256065,2932557.4544474394,90.96729595873234,0.4103721060039541,174.44293762371547,3.044859550036791
14,/resnet50_128_8_3_no,8559626.8,372265.1622641509,14256208.501886792,1941173.7045822102,91.0461289644884,0.4015704493076011,174.59187877480232,2.024367252079584
15,/resnet50_128_8_8_no,8665881.6,390094.3827493261,14420421.635579515,753777.6646900269,91.01430163936152,0.4201563607007667,174.330626688749,0.7942647719098069
16,/resnet50_256_1_1_no,8408980.184090909,362869.03295454546,14442428.280681819,5920691.843181818,178.7182250846516,0.3908828361129219,342.82569221149794,6.146119239113547
17,/resnet50_256_1_2_no,9014326.560227273,439283.7284090909,14851289.39090909,3244515.393181818,178.85667701201007,0.4727049820633097,342.9404809691689,3.3470415338514035
18,/resnet50_256_1_3_no,8918142.894318182,385650.86022727273,14384349.909090908,2056465.6806818182,178.95267361727628,0.41453298221934926,342.70186569907446,2.1380860766925087
19,/resnet50_256_1_8_no,9045042.2,437845.08636363636,14749254.38409091,837942.5590909091,179.04623848741704,0.4694024728103118,342.48568389199,0.8780276367334988
20,/resnet50_256_2_1_no,8651774.398863636,449622.86363636365,14433312.75,6136289.05,178.61258267922835,0.48102992712096737,342.49885431636466,6.332554324648597
21,/resnet50_256_2_2_no,8997973.097727273,486201.4965909091,14834936.971590908,3209909.309090909,178.74555910283868,0.5186758557673204,342.48672253868796,3.3102140338096597
22,/resnet50_256_2_3_no,8939654.94431818,486184.7284090909,14839154.418181818,2059105.7988636363,178.91467299894853,0.5186926912177693,342.52986164093016,2.1349318162347615
23,/resnet50_256_2_8_no,9013497.684090909,464681.92045454547,14772130.67159091,887699.2977272727,179.16195045817983,0.4973849089308219,343.1527396375483,0.9253386566478928
24,/resnet50_256_4_1_no,8474645.370454546,422178.93068181816,14539121.947727272,5617552.970454546,178.59471155946906,0.4545400361107154,342.21654161973436,5.830361312085932
25,/resnet50_256_4_2_no,8951170.745454546,454581.23409090907,14579809.123863636,3280899.4431818184,178.65693624236366,0.4878430187702179,342.38821491761644,3.3869011679198593
26,/resnet50_256_4_3_no,9000071.897727273,515654.67045454547,15005203.386363637,1979266.768181818,178.9181870807301,0.5502394911240448,342.5898655371233,2.055941675330343
27,/resnet50_256_4_8_no,8988268.917045455,447369.9647727273,14242082.536363637,812228.7943181818,178.96119487935846,0.47890058334239505,342.30897899974474,0.8510142923777245
28,/resnet50_256_8_1_no,8473305.336363636,389941.975,14386588.502272727,6071155.0227272725,178.56582545800643,0.4208200719884851,342.35398967916313,6.280880062688481
29,/resnet50_256_8_2_no,8777077.307954546,449187.51477272727,14972151.457954545,2925720.915909091,178.7918787349354,0.48185221778059545,342.69955949783326,3.035961023870517
30,/resnet50_256_8_3_no,8920642.42840909,458100.9511363636,14702526.301136363,2006684.0125,178.89996447129684,0.4900577452880415,342.6570945653048,2.0853712778898297
31,/resnet50_256_8_8_no,8729862.729545455,430596.0670454545,14657854.715909092,762549.8988636363,178.87480597062543,0.4615956372835419,342.36628538478504,0.8048961089712313
32,/resnet50_32_1_1_no,7364142.022034997,146035.36953985743,12068724.271937784,4770291.4981205445,24.48751279604721,0.16495171305774792,46.76482367994564,5.138956751239354
33,/resnet50_32_1_2_no,7496543.733635775,173791.40868438108,11959790.834867142,2474189.700453662,24.577168938592898,0.19390593889523697,46.86446596344647,2.6417877675058854
34,/resnet50_32_1_3_no,7749427.166558652,180658.76798444588,12447041.102527544,1667466.9218405704,24.622151275184816,0.20134178921821747,46.9299826638697,1.7790854843031574
35,/resnet50_32_1_8_no,8746304.45962411,265070.87297472457,13473525.755670771,717838.8715489306,24.885562039595953,0.28895744081545555,47.44362577585454,0.7592868072817939
36,/resnet50_32_2_1_no,8707331.560855476,311987.2847699287,14173731.746727156,6157411.209462087,24.52982243929138,0.3388725544984512,47.284008075568245,6.356615477850587
37,/resnet50_32_2_2_no,8831867.110304601,306256.10097213223,14115155.364614388,2974426.945301361,24.74404816346283,0.3320562850063448,47.497137589865666,3.0770622212188687
38,/resnet50_32_2_3_no,8869977.928191833,288637.6903434867,13858498.800777705,1950185.70110175,24.801021194952458,0.31252336484981835,47.45184389313397,2.028320908738024
39,/resnet50_32_2_8_no,9161031.205055088,292648.4933246922,13996259.344653273,780456.1476344783,24.819476140356652,0.3170714254058265,47.394901716191505,0.8178561537756511
40,/resnet50_32_4_1_no,8690019.162022036,323813.62112767337,14815091.090473104,6261248.517044718,24.552239964646482,0.34767783064677665,47.43274931373028,6.4398897768071315
41,/resnet50_32_4_2_no,8842842.078807518,299810.7058976021,14063353.375761503,3061834.8162022033,24.718605521987648,0.32460573529046,47.39513515366105,3.1662641533070417
42,/resnet50_32_4_3_no,8884564.169280622,285805.71147116006,13925162.446143875,1928732.809073234,24.80908268899479,0.310464903905418,47.37759103113695,2.0062105202062352
43,/resnet50_32_4_8_no,9138710.02125729,290992.21011017496,14081971.81412832,741586.5650032405,24.87742052517073,0.315530531010841,47.46293391081241,0.7807489498715777
44,/resnet50_32_8_1_no,8577899.311082307,289558.415683733,13991407.845625404,5905005.458846403,24.540078391460188,0.3140493686061669,47.2367665513954,6.124879334178438
45,/resnet50_32_8_2_no,9156134.934543097,305992.12508101104,14067072.12508101,3081029.262475697,24.733392846607497,0.3309439666921723,47.38618742966914,3.187492747589033
46,/resnet50_32_8_3_no,9324175.60596241,330634.0639014906,14411799.199092677,2096023.6604018146,24.79944153932187,0.3555827641054476,47.458320712610565,2.164886974933849
47,/resnet50_32_8_8_no,9581444.376150357,316613.17368762154,14148852.700324044,801884.7593000648,24.893403849104203,0.34226927907723387,47.431525197155814,0.8387442240434773
48,/resnet50_64_1_1_no,8454338.665616797,291815.2288713911,14039940.178740157,5682107.824409449,46.80150061329519,0.31535302052699676,90.31360877079601,5.935991862189425
49,/resnet50_64_1_2_no,8167005.458792651,237833.67139107612,14031229.778740158,2684196.840944882,46.984755846208785,0.2603727366843718,90.19310329116861,2.824962621126226
50,/resnet50_64_1_3_no,8071939.888713911,251454.1501312336,14178544.739632545,1795835.1942257218,47.009930996131395,0.2736066348948504,90.23268160832522,1.8899184039146137
51,/resnet50_64_1_8_no,8073843.120997375,245384.68950131233,14170868.07375328,688075.4060367454,47.0366148418016,0.26840577005088484,90.24493127407365,0.7313899329223051
52,/resnet50_64_2_1_no,8659310.884514436,327680.63595800527,14443165.019422572,5906556.333858267,46.8478042051861,0.3535756512733269,90.37273293492674,6.114349370741156
53,/resnet50_64_2_2_no,8841516.079265092,349588.7317585302,14362855.25144357,2975836.021784777,46.98241142613369,0.37714093866467163,90.4318388305624,3.0834150649697625
54,/resnet50_64_2_3_no,8980610.91128609,348276.4973753281,14490510.9,2030320.165616798,47.015741353773386,0.3749050373363057,90.45269455496721,2.1072200930821574
55,/resnet50_64_2_8_no,8936214.097375328,342973.96692913387,14331956.472178478,786596.2007874015,47.07243795394898,0.36842058562622293,90.4786871021501,0.8237776453347676
56,/resnet50_64_4_1_no,8405394.235958004,314506.69895013125,14229903.317322835,5727005.3335958,46.819102309319604,0.34103563252709357,90.14094825003717,5.942832258930356
57,/resnet50_64_4_2_no,8627704.515223097,325702.0593175853,14335321.843307087,2914500.3141732286,46.95579922668577,0.3511738120492675,90.28053167498331,3.022467849148667
58,/resnet50_64_4_3_no,8729049.55695538,332668.81994750653,14316898.69160105,1965676.905774278,47.01910935799906,0.35842973229687985,90.37392096181554,2.0443360578041436
59,/resnet50_64_4_8_no,8859642.763517061,327366.71784776903,14367931.423884515,752078.9154855643,46.93182611665701,0.3528521659180248,89.99980111660294,0.7917341058364925
