,model,real_forwad_time,real_calc_loss_time,real_backward_time,real_update_time,cuda_forward_time,cuda_calc_loss_time,cuda_backward_time,cuda_update_time
40,/resnet101_32_4_1_fp16,15435695.035904083,407558.07984445884,21375578.863123786,9741150.028127026,23.025656385786412,0.43520371632883476,44.445608153871646,10.062017032563956
41,/resnet101_32_4_2_fp16,15874750.948282566,376136.12572909915,21019821.315100454,4919056.616072586,23.342523467903852,0.4025230352552541,44.54731869824274,5.096886449722572
42,/resnet101_32_4_3_fp16,15835337.570058327,375070.3480233312,20589731.859753728,3270476.8744005184,23.480712051910775,0.39968586486226465,44.49005303719719,3.392563312934553
43,/resnet101_32_4_8_fp16,16083871.411665587,371186.6985093973,20515470.85897602,1238878.8869734283,23.59341482680414,0.39727949833645887,44.5456773039743,1.291290211921035
44,/resnet101_32_8_1_fp16,15366114.302527543,357451.4108878808,19546571.034607906,9677459.761892417,22.853620270205564,0.38032997525402734,43.634266480144866,10.075910664315511
45,/resnet101_32_8_2_fp16,15837087.284381077,367068.05988334416,19624794.80920285,4846403.180816591,23.139060417244515,0.3905711617443906,43.824900342455486,5.030448048662081
46,/resnet101_32_8_3_fp16,15944973.545430979,361516.96396629943,19682443.041218407,3235797.6616979907,23.25057682165911,0.38496730001866625,43.93353931132803,3.3626790834225777
47,/resnet101_32_8_8_fp16,16126017.772391446,372595.98120544397,20220210.11743357,1224826.3517822423,23.343647001814084,0.39668975671872797,44.154770551868175,1.2754672634464972
48,/resnet101_64_1_1_fp16,15467598.825459318,431969.73858267715,22451384.14015748,9691596.958530184,43.050203837997955,0.46193967847412654,81.60337975569597,10.054075680129484
49,/resnet101_64_1_2_fp16,15689446.94120735,430005.20157480316,23178412.437795274,4932010.162204725,43.35937564929952,0.46044476644143345,81.79882298266794,5.103543223248241
50,/resnet101_64_1_3_fp16,15585625.82624672,429084.85564304463,22993941.879527558,3304215.1131233596,43.460832107974475,0.46224674417825506,81.86215065583157,3.423582165162238
51,/resnet101_64_1_8_fp16,15554594.611548556,429922.5913385827,23011965.53727034,1261212.5816272965,43.58516333121953,0.46264346023909064,81.89743547965223,1.3097733117987125
52,/resnet101_64_2_1_fp16,16178841.466141732,460051.424671916,23081530.93648294,10093899.505249344,43.00671475903569,0.49097928409892433,81.60483319139855,10.359382345294701
53,/resnet101_64_2_2_fp16,16297071.049868766,449647.15511811024,22898551.115485564,5052173.018110236,43.337691444737395,0.48107939978714376,81.71760181066558,5.199670654397917
54,/resnet101_64_2_3_fp16,16204150.277427822,447823.19160104985,22497112.370341208,3374538.2241469817,43.49928248623225,0.48089152321493217,81.85202192671969,3.477415862425751
55,/resnet101_64_2_8_fp16,16993710.24934383,518182.3044619422,23401664.42992126,1391356.3706036746,43.67119872501203,0.5535872585641274,82.03378682925006,1.4252492529547864
56,/resnet101_64_4_1_fp16,15627869.88503937,447264.51181102364,22234722.857742783,9998386.687926508,43.107135388231654,0.47729911618423587,81.69597528562771,10.3153416985289
57,/resnet101_64_4_2_fp16,15484753.175328083,428371.0874015748,22473677.367979,4956653.686876641,43.48345978278813,0.46022483142303044,81.9389009385597,5.126949706376198
58,/resnet101_64_4_3_fp16,15306323.844356956,418918.401312336,22462047.55328084,3252989.615223097,43.549202792851005,0.45017194314383147,81.92189000397529,3.384763901266043
59,/resnet101_64_4_8_fp16,15496735.315223098,424161.1073490814,21807550.50367454,1260058.0553805775,43.72371266808097,0.45472158741724145,82.00524968925737,1.3149246784108581
60,/resnet101_64_8_1_fp16,15261950.254593177,410181.08556430443,21395619.481889762,9741040.903149607,42.764586908986246,0.4365997184136408,80.74865964654236,10.141127485365379
61,/resnet101_64_8_2_fp16,15297292.596850393,420483.4566929134,21183359.297900263,4840914.323884514,43.1168499270762,0.44864618999790645,80.90295835379854,5.046556774107892
62,/resnet101_64_8_3_fp16,15548114.039632546,425013.17900262465,21956531.67375328,3311395.281102362,43.19582602157993,0.45384788673928406,81.06507681348505,3.443277287734654
63,/resnet101_64_8_8_fp16,15592717.003412073,418950.11102362204,21639257.507086616,1259661.2099737532,43.34686911174944,0.4475286760531229,81.16137600796117,1.3150026288086407
